#K-Path          Energy     s    py    pz    px    dxy    dyz    dz2    dxz    dx2-y2    tot
# NKPTS & NBANDS: 180  60
# Band-Index:    1
   1.46517    -55.020513  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   1.45487    -55.020581  0.991  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.991
   1.44457    -55.020651  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   1.43426    -55.020722  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   1.42396    -55.020795  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   1.41365    -55.020868  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   1.40335    -55.020941  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   1.39305    -55.021016  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   1.38274    -55.021089  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   1.37244    -55.021164  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   1.36213    -55.021238  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   1.35183    -55.021312  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   1.34152    -55.021385  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   1.33122    -55.021457  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   1.32092    -55.021528  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   1.31061    -55.021598  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   1.30031    -55.021667  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   1.29000    -55.021735  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   1.27970    -55.021801  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   1.26939    -55.021864  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   1.25909    -55.021926  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   1.24879    -55.021987  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   1.23848    -55.022044  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   1.22818    -55.022099  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   1.21787    -55.022152  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   1.20757    -55.022203  0.991  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.991
   1.19726    -55.022251  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   1.18696    -55.022296  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   1.17666    -55.022338  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   1.16635    -55.022377  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   1.15605    -55.022412  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   1.14574    -55.022445  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   1.13544    -55.022474  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   1.12513    -55.022500  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   1.11483    -55.022523  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   1.10453    -55.022542  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   1.09422    -55.022558  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   1.08392    -55.022571  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   1.07361    -55.022579  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   1.06331    -55.022585  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   1.05300    -55.022586  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   1.05300    -55.022586  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   1.03516    -55.022603  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   1.01731    -55.022651  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   0.99946    -55.022731  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   0.98161    -55.022842  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   0.96377    -55.022986  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   0.94592    -55.023161  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   0.92807    -55.023366  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   0.91022    -55.023600  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   0.89238    -55.023864  0.991  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.991
   0.87453    -55.024156  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   0.85668    -55.024476  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   0.83883    -55.024823  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   0.82099    -55.025195  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   0.80314    -55.025593  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   0.78529    -55.026014  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   0.76744    -55.026456  0.991  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.991
   0.74960    -55.026921  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   0.73175    -55.027405  0.991  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.991
   0.71390    -55.027907  0.991  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.991
   0.69605    -55.028426  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   0.67821    -55.028962  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   0.66036    -55.029511  0.991  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.991
   0.64251    -55.030071  0.991  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.991
   0.62466    -55.030644  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   0.60682    -55.031225  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   0.58897    -55.031814  0.991  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.991
   0.57112    -55.032409  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   0.55327    -55.033008  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   0.53543    -55.033609  0.991  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.991
   0.51758    -55.034212  0.991  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.991
   0.49973    -55.034812  0.991  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.991
   0.48188    -55.035411  0.991  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.991
   0.46404    -55.036005  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   0.44619    -55.036593  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   0.42834    -55.037172  0.991  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.991
   0.41049    -55.037744  0.991  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.991
   0.39265    -55.038305  0.991  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.991
   0.37480    -55.038852  0.991  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.991
   0.35695    -55.039386  0.991  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.991
   0.33910    -55.039904  0.991  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.991
   0.32126    -55.040405  0.991  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.991
   0.30341    -55.040888  0.991  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.991
   0.28556    -55.041351  0.991  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.991
   0.26771    -55.041793  0.991  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.991
   0.24987    -55.042212  0.991  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.991
   0.23202    -55.042608  0.991  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.991
   0.21417    -55.042979  0.991  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.991
   0.19632    -55.043325  0.990  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.990
   0.17848    -55.043644  0.991  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.991
   0.16063    -55.043935  0.990  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.990
   0.14278    -55.044198  0.991  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.991
   0.12493    -55.044431  0.990  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.990
   0.10709    -55.044635  0.991  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.991
   0.08924    -55.044808  0.990  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.990
   0.07139    -55.044951  0.991  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.991
   0.05354    -55.045061  0.990  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.990
   0.03570    -55.045141  0.991  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.991
   0.01785    -55.045188  0.990  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.990
   0.00000    -55.045205  0.990  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.990
 
# Band-Index:    3
   0.00000    -55.045141  0.990  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.990
   0.01785    -55.045125  0.991  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.991
   0.03570    -55.045077  0.990  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.990
   0.05354    -55.044998  0.991  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.991
   0.07139    -55.044887  0.991  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.991
   0.08924    -55.044744  0.990  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.990
   0.10709    -55.044571  0.990  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.990
   0.12493    -55.044367  0.991  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.991
   0.14278    -55.044134  0.990  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.990
   0.16063    -55.043871  0.991  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.991
   0.17848    -55.043580  0.991  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.991
   0.19632    -55.043261  0.991  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.991
   0.21417    -55.042916  0.991  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.991
   0.23202    -55.042544  0.991  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.991
   0.24987    -55.042148  0.990  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.990
   0.26771    -55.041729  0.990  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.990
   0.28556    -55.041287  0.991  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.991
   0.30341    -55.040824  0.991  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.991
   0.32126    -55.040341  0.991  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.991
   0.33910    -55.039840  0.991  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.991
   0.35695    -55.039322  0.991  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.991
   0.37480    -55.038789  0.991  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.991
   0.39265    -55.038241  0.991  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.991
   0.41049    -55.037680  0.991  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.991
   0.42834    -55.037108  0.991  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.991
   0.44619    -55.036529  0.991  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.991
   0.46404    -55.035941  0.991  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.991
   0.48188    -55.035347  0.991  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   0.49973    -55.034749  0.991  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.991
   0.51758    -55.034148  0.991  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.991
   0.53543    -55.033546  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   0.55327    -55.032944  0.991  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.991
   0.57112    -55.032345  0.991  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.991
   0.58897    -55.031750  0.991  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.991
   0.60682    -55.031161  0.991  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.991
   0.62466    -55.030580  0.991  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.991
   0.64251    -55.030008  0.991  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.991
   0.66036    -55.029447  0.991  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.991
   0.67821    -55.028898  0.991  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.991
   0.69605    -55.028363  0.991  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.991
   0.71390    -55.027844  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   0.73175    -55.027341  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   0.74960    -55.026857  0.991  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.991
   0.76744    -55.026393  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   0.78529    -55.025950  0.991  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.991
   0.80314    -55.025529  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   0.82099    -55.025131  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   0.83883    -55.024759  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   0.85668    -55.024412  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   0.87453    -55.024092  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   0.89238    -55.023801  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   0.91022    -55.023536  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   0.92807    -55.023302  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   0.94592    -55.023097  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   0.96377    -55.022922  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   0.98161    -55.022779  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   0.99946    -55.022667  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   1.01731    -55.022587  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   1.03516    -55.022539  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   1.05300    -55.022523  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   1.05300    -55.022523  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   1.06331    -55.022521  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   1.07361    -55.022515  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   1.08392    -55.022507  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   1.09422    -55.022494  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   1.10453    -55.022478  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   1.11483    -55.022458  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   1.12513    -55.022435  0.991  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.991
   1.13544    -55.022409  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   1.14574    -55.022380  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   1.15605    -55.022347  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   1.16635    -55.022312  0.991  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.991
   1.17666    -55.022273  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   1.18696    -55.022231  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   1.19726    -55.022186  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   1.20757    -55.022137  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   1.21787    -55.022087  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   1.22818    -55.022034  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   1.23848    -55.021979  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   1.24879    -55.021921  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   1.25909    -55.021861  0.991  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.991
   1.26939    -55.021799  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   1.27970    -55.021735  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   1.29000    -55.021669  0.991  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.991
   1.30031    -55.021601  0.991  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.991
   1.31061    -55.021532  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   1.32092    -55.021462  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   1.33122    -55.021391  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   1.34152    -55.021318  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   1.35183    -55.021245  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   1.36213    -55.021171  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   1.37244    -55.021097  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   1.38274    -55.021023  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   1.39305    -55.020949  0.991  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.991
   1.40335    -55.020875  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   1.41365    -55.020801  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   1.42396    -55.020728  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   1.43426    -55.020655  0.991  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.991
   1.44457    -55.020584  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   1.45487    -55.020514  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   1.46517    -55.020446  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   1.47548    -55.020378  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   1.48578    -55.020313  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   1.49609    -55.020250  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   1.50639    -55.020189  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   1.51670    -55.020131  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   1.52700    -55.020075  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   1.53730    -55.020023  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   1.54761    -55.019973  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   1.55791    -55.019927  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   1.56822    -55.019884  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   1.57852    -55.019845  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   1.58883    -55.019810  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   1.59913    -55.019779  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
